,TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude,Genus,ScientificName,CommonName,Year,Date,Age
1392,25871,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,800X The Embarcadero,35.0,Sidewalk: Curb side : Cutout,Port,10/30/95 0:00,6,4X4,37.8020255,-122.4003557,Platanus,Platanus x,Sycamore: London Plane,1995,1995-10-30 00:00:00,29
1399,1781,DPW Maintained,Lophostemon confertus :: Brisbane Box,2001X Bay Shore Blvd,3.0,Sidewalk: Curb side : Cutout,DPW,12/30/91 0:00,5,3x3,37.71530726,-122.3988921,Lophostemon,Lophostemon confertus,Brisbane Box,1991,1991-12-30 00:00:00,33
1418,61789,DPW Maintained,Pittosporum undulatum :: Victorian Box,1261 Rhode Island St,1.0,Sidewalk: Curb side : Cutout,Private,1/24/85 0:00,12,,37.75378399,-122.4014073,Pittosporum,Pittosporum undulatum,Victorian Box,1985,1985-01-24 00:00:00,39
1428,87879,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,255 Marina Blvd,1.0,Sidewalk: Curb side : Cutout,Private,6/13/08 0:00,5,3x3,37.80642835,-122.4365086,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2008,2008-06-13 00:00:00,16
1451,262230,Section 806 (d),Lophostemon confertus :: Brisbane Box,42 Dorantes Ave,1.0,Sidewalk: Curb side : Cutout,Private,6/10/20 0:00,3,3x3,37.7460272,-122.4628529,Lophostemon,Lophostemon confertus,Brisbane Box,2020,2020-06-10 00:00:00,4
1509,5971,Permitted Site,Pittosporum undulatum :: Victorian Box,1545X Eddy St,4.0,Sidewalk: Curb side : Cutout,Private,2/23/05 0:00,3,3X3,37.78122548,-122.4330478,Pittosporum,Pittosporum undulatum,Victorian Box,2005,2005-02-23 00:00:00,19
1535,54983,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,606 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,9/12/72 0:00,1,,37.77651145,-122.4747234,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2072,2072-09-12 00:00:00,-48
1538,113645,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,1400 MISSION ST,2.0,Sidewalk: Curb side : Cutout,Private,2/9/16 0:00,3,4x6,37.77527096,-122.4159838,Lophostemon,Lophostemon confertus,Brisbane Box,2016,2016-02-09 00:00:00,8
1540,87774,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,89 Surrey St,,Sidewalk: Curb side : Cutout,Private,6/7/16 0:00,3,3x3,37.73600479,-122.4342086,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2016,2016-06-07 00:00:00,8
1542,108161,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2559 Van Ness Ave,4.0,Sidewalk: Curb side : Cutout,Private,11/26/14 0:00,3,3x3,37.79916793,-122.4242774,Platanus,Platanus x,Sycamore: London Plane,2014,2014-11-26 00:00:00,10
1574,46284,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,711 La Playa,1.0,Sidewalk: Curb side : Cutout,Private,1/31/02 0:00,7,,37.77470346,-122.5102284,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2002,2002-01-31 00:00:00,22
1580,97391,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,3816 22nd St,1.0,Sidewalk: Curb side : Cutout,Private,9/30/11 0:00,10,3x3,37.75468559,-122.4329046,Platanus,Platanus x,Sycamore: London Plane,2011,2011-09-30 00:00:00,13
1584,69002,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2031 44th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1/5/94 0:00,8,,37.74872807,-122.5030324,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1994,1994-01-05 00:00:00,30
1590,108907,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,95 Coleridge St,1.0,Sidewalk: Curb side : Cutout,Private,1/9/15 0:00,3,3x3,37.7441872,-122.4192507,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2015,2015-01-09 00:00:00,9
1635,29365,DPW Maintained,Lophostemon confertus :: Brisbane Box,1600X Portola Dr,1.0,Median : Cutout,DPW,1/16/06 0:00,3,3X3,37.73617309,-122.4699605,Lophostemon,Lophostemon confertus,Brisbane Box,2006,2006-01-16 00:00:00,18
1649,43037,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,150 California St,4.0,Sidewalk: Curb side : Cutout,Private,7/6/00 0:00,4,,37.79348068,-122.3986094,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2000,2000-07-06 00:00:00,24
1670,3623,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,100X Cargo Way,59.0,Sidewalk: Curb side : Cutout,Port,3/7/06 0:00,3,3X3,37.74269484,-122.381014,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2006,2006-03-07 00:00:00,18
1691,256899,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,2051 34th Ave,,Sidewalk: Curb side : Cutout,Private,12/31/18 0:00,3,3x3,37.74884719,-122.4922883,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2018,2018-12-31 00:00:00,6
1700,32590,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1327 34th Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/22/96 0:00,7,,37.76229475,-122.4932331,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1996,1996-10-22 00:00:00,28
1703,26376,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,2641 San Jose Ave,1.0,Sidewalk: Curb side : Cutout,Private,12/17/97 0:00,3,3X3,37.71570628,-122.4506697,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1997,1997-12-17 00:00:00,27
1704,27687,DPW Maintained,Lophostemon confertus :: Brisbane Box,450 Guerrero St,2.0,Sidewalk: Curb side : Cutout,Private,12/22/00 0:00,6,3X3,37.76383757,-122.4241278,Lophostemon,Lophostemon confertus,Brisbane Box,2000,2000-12-22 00:00:00,24
1711,32271,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2512 Pacific Ave,1.0,Sidewalk: Curb side : Cutout,Private,7/25/02 0:00,8,,37.7931159,-122.4370785,Platanus,Platanus x,Sycamore: London Plane,2002,2002-07-25 00:00:00,22
1714,3067,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2847 California St,1.0,Sidewalk: Curb side : Cutout,DPW,10/3/15 14:54,3,3X3,37.78784301,-122.4414591,Platanus,Platanus x,Sycamore: London Plane,2015,2015-10-03 14:54:00,9
1720,15659,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3779 Mission St,1.0,Sidewalk: Curb side : Cutout,Private,2/2/07 0:00,3,3X3,37.73622897,-122.4242911,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2007,2007-02-02 00:00:00,17
1724,26348,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2668 San Jose Ave,1.0,Sidewalk: Curb side : Cutout,DPW,6/26/97 0:00,3,3X3,37.71481946,-122.4516584,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1997,1997-06-26 00:00:00,27
1728,50729,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3107 Washington St,3.0,Sidewalk: Curb side : Cutout,Private,1/28/04 0:00,6,,37.79022448,-122.4445839,Platanus,Platanus x,Sycamore: London Plane,2004,2004-01-28 00:00:00,20
1731,32574,DPW Maintained,Lophostemon confertus :: Brisbane Box,1010 South Van Ness Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/22/96 0:00,8,3x3,37.75700092,-122.416837,Lophostemon,Lophostemon confertus,Brisbane Box,1996,1996-10-22 00:00:00,28
1766,15863,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,5388 Mission St,1.0,Sidewalk: Curb side : Cutout,DPW,12/26/12 0:00,3,3x3,37.71380826,-122.4436183,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2012,2012-12-26 00:00:00,12
1775,367,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3690X 19th Ave,15.0,Sidewalk: Curb side : Cutout,DPW,5/12/94 0:00,12,2,37.72122463,-122.4749612,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1994,1994-05-12 00:00:00,30
1783,10575,DPW Maintained,Lophostemon confertus :: Brisbane Box,1005X Harrison St,1.0,Sidewalk: Curb side : Cutout,DPW,2/22/14 0:00,3,3x3,37.77713827,-122.4041178,Lophostemon,Lophostemon confertus,Brisbane Box,2014,2014-02-22 00:00:00,10
1815,254683,Undocumented,Tristaniopsis laurina :: Swamp Myrtle,1985 San Jose Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/5/18 14:28,3,4x6,37.72519152,-122.4426676,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2018,2018-10-05 14:28:00,6
1817,26401,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,684 San Jose Ave,1.0,Sidewalk: Curb side : Cutout,DPW,6/26/97 0:00,6,3x3,37.74449277,-122.4226197,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1997,1997-06-26 00:00:00,27
1832,5918,DPW Maintained,Lophostemon confertus :: Brisbane Box,1295 Eddy St,2.0,Sidewalk: Curb side : Cutout,DPW,10/24/15 9:40,3,3X3,37.78177117,-122.4287659,Lophostemon,Lophostemon confertus,Brisbane Box,2015,2015-10-24 09:40:00,9
1864,58973,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,248 03rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,4/2/80 0:00,12,6x4,37.78400934,-122.4611954,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1980,1980-04-02 00:00:00,44
1869,46263,DPW Maintained,Lophostemon confertus :: Brisbane Box,2546 03rd St,1.0,Sidewalk: Curb side : Cutout,DPW,1/30/02 0:00,6,3x3,37.75728452,-122.3883658,Lophostemon,Lophostemon confertus,Brisbane Box,2002,2002-01-30 00:00:00,22
1887,86507,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1338 27th Ave,2.0,Sidewalk: Curb side : Cutout,DPW,12/21/06 0:00,3,3x3,37.76238847,-122.4855653,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2006,2006-12-21 00:00:00,18
1890,107511,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2141 Chestnut St,2.0,Sidewalk: Curb side : Cutout,Private,9/18/14 0:00,3,3x3,37.80046371,-122.4385175,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2014,2014-09-18 00:00:00,10
1904,44171,DPW Maintained,Pittosporum undulatum :: Victorian Box,2100 Vallejo St,1.0,Sidewalk: Curb side : Cutout,Private,3/2/01 0:00,6,3x3,37.79568234,-122.4319949,Pittosporum,Pittosporum undulatum,Victorian Box,2001,2001-03-02 00:00:00,23
1912,68570,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,871 45th Ave,1.0,Sidewalk: Curb side : Cutout,Private,10/18/93 0:00,7,,37.77211634,-122.5057384,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1993,1993-10-18 00:00:00,31
1929,46282,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,705 La Playa,1.0,Sidewalk: Curb side : Cutout,Private,1/31/02 0:00,5,,37.77482121,-122.5102347,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2002,2002-01-31 00:00:00,22
1930,22987,DPW Maintained,Lophostemon confertus :: Brisbane Box,661 Valencia St,1.0,Sidewalk: Curb side : Cutout,Private,7/4/10 0:00,3,3x3,37.76218235,-122.4215148,Lophostemon,Lophostemon confertus,Brisbane Box,2010,2010-07-04 00:00:00,14
1949,60229,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,6242 California St,2.0,Sidewalk: Curb side : Cutout,Private,7/26/82 0:00,13,,37.78397723,-122.4847445,Platanus,Platanus x,Sycamore: London Plane,1982,1982-07-26 00:00:00,42
1954,90924,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4233 Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,11/10/08 0:00,3,3x3,37.77767504,-122.4937536,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2008,2008-11-10 00:00:00,16
1968,122858,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3000X Alemany Blvd,5.0,Median : Cutout,DPW,12/8/16 13:48,3,3x3,37.71088011,-122.4537839,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2016,2016-12-08 13:48:00,8
1981,12040,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1250X La Salle Ave,22.0,Sidewalk: Curb side : Cutout,DPW,4/5/11 0:00,0,3x3,37.73211505,-122.3828043,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2011,2011-04-05 00:00:00,13
2034,15211,DPW Maintained,Lophostemon confertus :: Brisbane Box,1142 Mission St,6.0,Sidewalk: Curb side : Cutout,DPW,1/16/95 0:00,12,3X3,37.77850613,-122.4119525,Lophostemon,Lophostemon confertus,Brisbane Box,1995,1995-01-16 00:00:00,29
2035,4099,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3314X Cesar Chavez St,2.0,Sidewalk: Curb side : Cutout,DPW,2/19/98 0:00,3,3X3,37.74831053,-122.4165846,Platanus,Platanus x,Sycamore: London Plane,1998,1998-02-19 00:00:00,26
2055,136839,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1911 Green St,2.0,Sidewalk: Curb side : Cutout,Private,7/2/09 0:00,4,Width 4ft,37.79668522,-122.4306019,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2009,2009-07-02 00:00:00,15
2058,86514,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1240 27th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,12/21/06 0:00,3,3x3,37.76426744,-122.4856875,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2006,2006-12-21 00:00:00,18
2059,15886,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,5615 Mission St,1.0,Sidewalk: Curb side : Cutout,Private,3/1/95 0:00,12,3X3,37.71119651,-122.4466358,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1995,1995-03-01 00:00:00,29
2087,53025,DPW Maintained,Lophostemon confertus :: Brisbane Box,362 Brannan St,1.0,Sidewalk: Curb side : Cutout,Private,9/6/06 0:00,12,3x3,37.7807745,-122.3936079,Lophostemon,Lophostemon confertus,Brisbane Box,2006,2006-09-06 00:00:00,18
2088,22451,DPW Maintained,Lophostemon confertus :: Brisbane Box,6199 03rd St,2.0,Sidewalk: Curb side : Cutout,DPW,1/18/08 0:00,6,3x3,37.72269063,-122.3953419,Lophostemon,Lophostemon confertus,Brisbane Box,2008,2008-01-18 00:00:00,16
2120,134277,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,1999 Van Ness Ave,5.0,Sidewalk: Curb side : Cutout,Private,5/6/02 0:00,8,Width 4ft,37.7933114,-122.4230907,Platanus,Platanus x,Sycamore: London Plane,2002,2002-05-06 00:00:00,22
2166,9266,DPW Maintained,Pittosporum undulatum :: Victorian Box,6700 Geary Blvd,1.0,Median : Cutout,DPW,3/12/11 0:00,1,8M,37.77978468,-122.4916455,Pittosporum,Pittosporum undulatum,Victorian Box,2011,2011-03-12 00:00:00,13
2189,63561,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1678 41st Ave,1.0,Sidewalk: Curb side : Cutout,Private,4/27/87 0:00,14,,37.7554779,-122.5001281,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1987,1987-04-27 00:00:00,37
2199,29325,DPW Maintained,Lophostemon confertus :: Brisbane Box,1250X Portola Dr,14.0,Median : Cutout,DPW,2/22/12 0:00,3,3X3,37.74000331,-122.4636956,Lophostemon,Lophostemon confertus,Brisbane Box,2012,2012-02-22 00:00:00,12
2245,15130,Permitted Site,Lophostemon confertus :: Brisbane Box,628 Mission St,3.0,Sidewalk: Curb side : Cutout,Private,4/11/95 0:00,6,3X3,37.78726786,-122.4008767,Lophostemon,Lophostemon confertus,Brisbane Box,1995,1995-04-11 00:00:00,29
2249,67972,DPW Maintained,Pittosporum undulatum :: Victorian Box,2127 Cabrillo St,1.0,Sidewalk: Curb side : Cutout,Private,5/28/09 0:00,2,3x3,37.77448037,-122.4816655,Pittosporum,Pittosporum undulatum,Victorian Box,2009,2009-05-28 00:00:00,15
2273,218494,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,248 Minerva St,1.0,Sidewalk: Curb side : Cutout,Private,2/1/16 0:00,1,Width 3ft,37.71578871,-122.4608313,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2016,2016-02-01 00:00:00,8
2278,68966,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2221 Beach St,1.0,Sidewalk: Curb side : Cutout,Private,1/4/94 0:00,12,,37.80338916,-122.445645,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1994,1994-01-04 00:00:00,30
2327,9423,DPW Maintained,Lophostemon confertus :: Brisbane Box,701X Golden Gate Ave,3.0,Sidewalk: Curb side : Cutout,DPW,2/8/11 0:00,12,3x3,37.78068756,-122.4225248,Lophostemon,Lophostemon confertus,Brisbane Box,2011,2011-02-08 00:00:00,13
2332,83407,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,745 Polk St,1.0,Sidewalk: Curb side : Cutout,Private,7/10/09 0:00,3,3x3,37.78382364,-122.4194087,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2009,2009-07-10 00:00:00,15
2359,34865,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2029 Kirkham St,1.0,Sidewalk: Curb side : Cutout,Private,8/22/97 0:00,7,,37.75949922,-122.4827912,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1997,1997-08-22 00:00:00,27
2364,23461,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2300 Van Ness Ave,2.0,Sidewalk: Curb side : Cutout,DPW,7/2/11 0:00,4,3x3,37.79689813,-122.4234735,Platanus,Platanus x,Sycamore: London Plane,2011,2011-07-02 00:00:00,13
2382,37957,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,701 Minnesota St,3.0,Sidewalk: Curb side : Cutout,Private,7/8/98 0:00,6,,37.76120699,-122.39043,Platanus,Platanus x,Sycamore: London Plane,1998,1998-07-08 00:00:00,26
2384,76762,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,200X Farallones St,3.0,Sidewalk: Curb side : Cutout,SFUSD,11/20/89 0:00,10,3x3,37.71432563,-122.4591287,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1989,1989-11-20 00:00:00,35
2389,82872,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,96 Gladstone Dr,1.0,Sidewalk: Curb side : Cutout,Private,7/8/09 0:00,6,3x3,37.72944931,-122.4205697,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2009,2009-07-08 00:00:00,15
2423,5751,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1790 Dolores St,1.0,Sidewalk: Curb side : Cutout,DPW,2/14/08 0:00,12,3X3,37.74086297,-122.4242638,Platanus,Platanus x,Sycamore: London Plane,2008,2008-02-14 00:00:00,16
2428,27464,DPW Maintained,Lophostemon confertus :: Brisbane Box,2945 03rd St,1.0,Sidewalk: Curb side : Cutout,Private,3/1/00 0:00,3,3x3,37.75255602,-122.3875828,Lophostemon,Lophostemon confertus,Brisbane Box,2000,2000-03-01 00:00:00,24
2458,25346,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1603X Sunset Blvd,1.0,Sidewalk: Curb side : Cutout,DPW,5/22/97 0:00,3,10,37.75709778,-122.4953518,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1997,1997-05-22 00:00:00,27
2460,89485,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4220 Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,3/26/08 0:00,3,3x3,37.77783348,-122.4936096,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2008,2008-03-26 00:00:00,16
2463,29275,DPW Maintained,Lophostemon confertus :: Brisbane Box,300X Portola Dr,19.0,Median : Cutout,DPW,10/14/05 0:00,3,3X3,37.7466225,-122.4470948,Lophostemon,Lophostemon confertus,Brisbane Box,2005,2005-10-14 00:00:00,19
2479,34815,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,400 40th Ave,3.0,Sidewalk: Curb side : Cutout,Private,6/13/02 0:00,6,,37.78103308,-122.5008613,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2002,2002-06-13 00:00:00,22
2555,62189,DPW Maintained,Pittosporum undulatum :: Victorian Box,159 Santa Ynez Ave,1.0,Sidewalk: Curb side : Cutout,Private,9/20/85 0:00,12,,37.72504292,-122.4411124,Pittosporum,Pittosporum undulatum,Victorian Box,1985,1985-09-20 00:00:00,39
2556,264798,Undocumented,Tristaniopsis laurina :: Swamp Myrtle,698 Dwight St,1.0,Sidewalk: Curb side : Cutout,Private,10/13/20 0:00,3,3x3,37.72235705,-122.4085299,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2020,2020-10-13 00:00:00,4
2560,8000,DPW Maintained,Pittosporum undulatum :: Victorian Box,350X Fulton St,2.0,Sidewalk: Curb side : Cutout,DPW,5/26/92 0:00,12,,37.77891793,-122.4225608,Pittosporum,Pittosporum undulatum,Victorian Box,1992,1992-05-26 00:00:00,32
2573,76344,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3899X Kirkham St,12.0,Sidewalk: Curb side : Cutout,SFUSD,5/14/94 0:00,12,3x30,37.75811133,-122.5024502,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1994,1994-05-14 00:00:00,30
2580,30543,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,401 Tunnel Ave,14.0,Sidewalk: Curb side : Cutout,Private,1/25/95 0:00,5,,37.70957841,-122.4012648,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,1995,1995-01-25 00:00:00,29
2584,86528,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1475 27th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,12/26/06 0:00,3,3x3,37.75993715,-122.4855405,Tristaniopsis,Tristaniopsis laurina,Swamp Myrtle,2006,2006-12-26 00:00:00,18
2595,83916,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1474 47th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1/24/08 0:00,3,3x3,37.75900019,-122.5068287,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,2008,2008-01-24 00:00:00,16
2628,13428,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1 Market St,12.0,Sidewalk: Curb side : Cutout,DPW,10/29/03 0:00,6,4x4,37.79423991,-122.3948965,Platanus,Platanus x,Sycamore: London Plane,2003,2003-10-29 00:00:00,21
2643,5029,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5320 Diamond Heights Blvd,13.0,Sidewalk: Curb side : Cutout,DPW,6/4/92 0:00,9,9x3,37.74265102,-122.4365079,Metrosideros,Metrosideros excelsa,New Zealand Xmas Tree,1992,1992-06-04 00:00:00,32
2671,53290,DPW Maintained,Pittosporum undulatum :: Victorian Box,2722 Franklin St,1.0,Sidewalk: Curb side : Cutout,Private,8/25/69 0:00,13,,37.79963861,-122.4257974,Pittosporum,Pittosporum undulatum,Victorian Box,2069,2069-08-25 00:00:00,-45
2698,49522,DPW Maintained,Lophostemon confertus :: Brisbane Box,575@ DIVISION 10th St,1.0,Sidewalk: Curb side : Cutout,Private,4/23/03 0:00,6,,37.76956142,-122.4085883,Lophostemon,Lophostemon confertus,Brisbane Box,2003,2003-04-23 00:00:00,21
2721,29152,DPW Maintained,Lophostemon confertus :: Brisbane Box,300X Jones St,3.0,Sidewalk: Curb side : Cutout,DPW,11/19/05 0:00,3,3x3,37.7842411,-122.4125871,Lophostemon,Lophostemon confertus,Brisbane Box,2005,2005-11-19 00:00:00,19
2726,244,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3027 19th Ave,2.0,Sidewalk: Curb side : Cutout,DPW,11/15/95 0:00,20,2,37.73193736,-122.4750651,Platanus,Platanus x,Sycamore: London Plane,1995,1995-11-15 00:00:00,29
2733,15227,DPW Maintained,Lophostemon confertus :: Brisbane Box,1254 Mission St,1.0,Sidewalk: Curb side : Cutout,Private,12/11/09 0:00,3,3x3,37.77689859,-122.4140007,Lophostemon,Lophostemon confertus,Brisbane Box,2009,2009-12-11 00:00:00,15
2756,250074,Planning Code 138.1 required,Pittosporum undulatum :: Victorian Box,1599X Bush St,3.0,Sidewalk: Curb side : Cutout,Private,4/5/17 0:00,3,Width 4ft,37.78838405,-122.422774,Pittosporum,Pittosporum undulatum,Victorian Box,2017,2017-04-05 00:00:00,7
